sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,voted_for,voted_against
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:21,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:21,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:41,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:22,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:22,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:22,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:23,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:23,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:24,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:24,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:24,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:25,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:25,0,1
"חוק שירות אזרחי (תיקון מס` 3), התשע""ח-2018",121,הסתייגות,17/07/18,18:16,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:26,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:26,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:27,0,1
"חוק לתיקון פקודת מס הכנסה (מס` 248), התשע""ח-2018",121,הסתייגות,17/07/18,12:27,0,1
"חוק בתי משפט לעניינים מינהליים (תיקון מס` 117), התשע""ח-2018",104,קריאה שנייה,17/07/18,13:12,1,0
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:32,0,1
"חוק בתי משפט לעניינים מינהליים (תיקון מס` 117), התשע""ח-2018",121,הסתייגות,17/07/18,13:14,0,1
"חוק בתי משפט לעניינים מינהליים (תיקון מס` 117), התשע""ח-2018",121,הסתייגות,17/07/18,13:14,0,1
"חוק בתי משפט לעניינים מינהליים (תיקון מס` 117), התשע""ח-2018",104,קריאה שנייה,17/07/18,13:15,1,0
"חוק בתי משפט לעניינים מינהליים (תיקון מס` 117), התשע""ח-2018",102,אישור החוק,17/07/18,13:19,1,0
חוק-יסוד: הממשלה (תיקון מס` 7) ,121,הסתייגות,17/07/18,14:56,0,1
חוק-יסוד: הממשלה (תיקון מס` 7) ,104,קריאה שנייה,17/07/18,14:57,1,0
חוק-יסוד: הממשלה (תיקון מס` 7) ,102,אישור החוק,17/07/18,14:57,1,0
"חוק שירות אזרחי (תיקון מס` 3), התשע""ח-2018",121,הסתייגות,17/07/18,18:14,0,1
"חוק שירות אזרחי (תיקון מס` 3), התשע""ח-2018",121,הסתייגות,17/07/18,18:15,0,1
"חוק שירות אזרחי (תיקון מס` 3), התשע""ח-2018",121,הסתייגות,17/07/18,18:16,0,1
"חוק שירות אזרחי (תיקון מס` 3), התשע""ח-2018",121,הסתייגות,17/07/18,18:17,0,1
"חוק שירות אזרחי (תיקון מס` 3), התשע""ח-2018",121,הסתייגות,17/07/18,18:17,0,1
"חוק שירות אזרחי (תיקון מס` 3), התשע""ח-2018",104,קריאה שנייה,17/07/18,18:18,1,0
"חוק שירות אזרחי (תיקון מס` 3), התשע""ח-2018",102,אישור החוק,17/07/18,18:18,1,0
"חוק הגבלות על משך השעיה של עובד גוף ציבורי עקב הליכים פליליים, התשע""ח-2018",104,קריאה שנייה,17/07/18,18:36,1,0
"חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים, התשע""ח-2018",104,קריאה שנייה,17/07/18,18:54,1,0
"חוק פנייה לגופים ציבוריים באמצעי קשר דיגיטליים, התשע""ח-2018",102,אישור החוק,17/07/18,18:54,1,0
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:00,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:01,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:33,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:02,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:02,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:03,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:03,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:03,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:04,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:04,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:05,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:05,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:05,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:06,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:06,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:07,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:07,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:07,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:08,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:08,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:09,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:09,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:10,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:10,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:10,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:11,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:11,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:12,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:12,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:13,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:13,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:14,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:14,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:15,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:15,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:16,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",104,קריאה שנייה,17/07/18,23:17,1,0
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:17,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:18,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:18,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:19,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:19,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:20,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:20,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:20,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:21,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:21,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:22,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:22,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:23,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:23,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:24,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:24,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:24,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:25,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:25,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:26,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:26,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:27,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:27,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:27,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:28,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:28,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:29,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:29,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:30,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:30,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:30,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:31,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:45,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:46,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:46,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:47,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:47,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:48,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:48,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:48,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:49,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:49,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:50,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:50,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:50,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:51,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:51,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:52,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:52,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:53,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:53,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:53,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:54,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:54,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:55,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:55,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:55,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:56,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:56,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:57,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:57,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:58,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:58,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:58,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:59,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:59,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,17/07/18,23:59,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",104,קריאה שנייה,18/07/18,,1,0
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:01,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:03,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:04,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:04,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:05,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:05,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:05,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:06,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:06,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:07,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:07,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:07,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:08,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:08,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:09,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:09,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:09,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:10,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:10,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:11,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:11,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:13,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:13,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:14,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:14,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:15,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:15,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:16,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:16,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:16,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:17,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:17,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:18,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:18,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:19,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:19,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:19,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:20,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:20,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:21,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:21,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:21,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:22,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:22,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:23,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:23,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:23,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:24,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:24,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:25,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:25,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:26,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:26,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:27,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:27,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:27,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:28,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:28,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:29,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:29,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:29,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:30,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:30,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:31,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:31,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:31,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:32,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:33,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:34,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:34,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:35,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:35,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:35,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:36,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:36,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:37,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:37,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:38,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:38,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:38,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:39,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:42,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:42,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:43,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:43,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:44,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:44,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:45,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:45,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:47,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:48,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:48,0,1
"חוק סדר הדין הפלילי (תיקון מס` 83), התשע""ח-2018",121,הסתייגות,18/07/18,00:48,0,1
