sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,voted_for,voted_against
"הצעת סיעת בל""ד להביע אי אמון בממשלה בשל: פלישת כוחות צה""ל לעיר עזה",300,הצעת אי-אמון בממשלה,03/07/2006,17:36,0,1
"הצעת חוק הממשלה (תיקון - מספר חברי הממשלה), התשס""ו-2006",100,להעביר את הצעת החוק לוועדה,28/06/2006,13:20,1,0
"הצעת חוק הממשלה (תיקון - מפתח חלוקת השרים), התשס""ו-2006",100,להעביר את הצעת החוק לוועדה,28/06/2006,13:20,1,0
מצבם של מפוני גוש קטיף וצפון השומרון ,910,הודעת הממשלה,27/06/2006,18:10,0,1
הודעת הממשלה על רצונה להחיל דין רציפות על הצעות חוק,999,הצבעה,12/06/2006,19:42,0,1
"הצעת חוק התקציב לשנת הכספים 2006, התשס""ו-2006 ",121,הסתייגות,07/06/2006,18:49,1,0
"הצעת חוק הסדרים במשק המדינה (תיקוני חקיקה להשגת יעדי התקציב והמדיניות הכלכלית לשנת הכספים 2006), התשס""ו-2006 ",121,הסתייגות,06/06/2006,18:44,1,0
הצעת ועדת הכנסת להקים ועדת חקירה פרלמנטרית לאירועים שהתרחשו בעמונה,103,להסיר מסדר-היום,22/02/2006,16:54,0,1
"דו""ח ועדת החוקה, חוק ומשפט בעניין הצעת חוקה למדינת ישראל - דיון",905,הצעת סיכום,13/02/2006,19:35,0,1
"הצעת חוק המפלגות (מימון בחירות מקדימות לכנסת השבע עשרה) (הוראות שעה), התשס""ו - 2005",120,שם החוק,29/11/2005,17:58,1,0
"הצעת חוק לפיזור הכנסת השש-עשרה, התשס""ה-2004",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,21/11/2005,18:24,1,0
"הצעת חוק התפזרות הכנסת השש-עשרה, התשס""ג-2003",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,21/11/2005,18:28,1,0
"הצעת חוק לפיזור הכנסת השש-עשרה, התשס""ד-2004",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,21/11/2005,18:32,1,0
"הצעת חוק ההגבלים העסקיים (תיקון - מניעת התנהגות שאיננה תחרותית על ידי קבוצות ריכוז), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,16/11/2005,12:00,1,0
"הצעת חוק-יסוד: הממשלה (תיקון - אישור הכנסת למינוי סגני שרים), התשס""ה-2005",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,16/11/2005,12:02,0,1
"הצחת חוק העונשין (תיקון - החמרות ענישה בגין אלימות נשק קר), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,16/11/2005,12:14,0,1
"הצעת חוק ההוצאה לפועל (תיקון - איסור מאסר חייבים), התשס""ה-2004 ",100,להעביר את הצעת החוק לוועדה,16/11/2005,12:27,0,1
הצעת אי אמון מטעם סיעת שינוי בנושא: חשדות לגילויי שחיתות בממשל,300,הצעת אי-אמון בממשלה,07/11/2005,18:41,0,1
"הצעות אי אמון מטעם סיעות איחוד לאומי-מפד""ל-ציונית דתית לאומית בנושא: התייקרות הלחם ומצב העוני הגובר",300,הצעת אי-אמון בממשלה,07/11/2005,18:42,0,1
"הצעת אי אמון מטעם סיעות מרץ-יחד-חד""ש-תע""ל-בל""ד-רע""מ בנושא: עלייית מחירי הלחם",300,הצעת אי-אמון בממשלה,07/11/2005,18:43,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא: פסיקת בג""ץ בעניין ההזנה, הקובעת כי חלק מתלמידי ישראל הלומדים תורה מופלים על רקע השקפת עולמם",300,הצעת אי-אמון בממשלה,07/11/2005,18:44,0,1
"החלטת ועדת הכספים בדבר תיקוני טעויות בחוקים הבאים: א.	חוק פיקוח על שירותים פיננסיים (עיסוק בייעוץ פנסיוני ובשיווק פנסיוני), התשס""ה-2005 ב.	חוק הפיקוח על שירותים פיננסיים (קופות גמל), התשס""ה-2005ג.	חוק להגברת התחרות ולצמצום הריכוזיות וניגודי העניינים בשוק",110,החלטה בדבר תיקון טעות בחוק,07/11/2005,18:50,1,0
הודעת הממשלה על שינוי בחלוקת התפקידים בין השרים ,910,הודעת הממשלה,07/11/2005,23:11,1,0
"הצעת חוק תרומת ביציות, התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,02/11/2005,13:58,1,0
"הצעת חוק בתי המשפט [נוסח משולב] (תיקון - תקופת צינון במועמדות חבר כנסת או שר למשרת שופט), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,02/11/2005,14:30,1,0
הצעת סיעת שינוי להביע אי אמון בממשלה בשל: תפקודה הכללי של הממשלה,300,הצעת אי-אמון בממשלה,31/10/2005,20:22,0,1
"הצעות סיעות מפד""ל-איחוד לאומי-ציונות לאומית דתית מתחדשת להביע אי אמון בממשלה בשל: התנהלותה בפינוי ישובי גוש קטיף והשומרון ללא מתן פתרון הולם לשמירת הצביון הקהילתי של התושבים",300,הצעת אי-אמון בממשלה,31/10/2005,20:22,0,1
"הצעת סיעת יחד-מרץ להביע אי אמון בממשלה בשל: מדיניותה בתחום הכלכלי, החברתי והמדיני",300,הצעת אי-אמון בממשלה,31/10/2005,20:23,0,1
"הצעת סיעת חד""ש-תע""ל להביע אי אמון בממשלה בשל: מדיניותה בתחום  החברתי, כלכלי והמדיני",300,הצעת אי-אמון בממשלה,31/10/2005,20:25,0,1
"הצעת חוק שירות ביטחון (הוראת שעה)(תיקון מס` 9), התשס""ה-2005 ",100,להעביר את הצעת החוק לוועדה,28/07/2005,00:12,1,0
"הצעת חוק השקעות משותפות בנאמנות (תיקון מס` 30), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,28/07/2005,00:40,1,0
"החלטת ועדת הפנים ואיכות הסביבה להביא בפני הכנסת הצעה שהכנסת תרשה לדון ולהביא בפניה רק חלק מהצעת חוק סמכויות חיפוש  לשם שמירה  על בטחון הציבור, התשס""ב-2002 (סעיף 121 לתקנון הכנסת).",907,הצעת ועדה,27/07/2005,19:46,1,0
"הצעת אי אמון מטעם סיעת ש""ס בנושא: חסימת הכבישים ופגיעה באושיות הדמוקרטיה ",300,הצעת אי-אמון בממשלה,25/07/2005,18:27,0,1
הצעת אי אמון מטעם סיעת האיחוד הלאומי-ישראל ביתנו בנושא:  מצור על ישוב כפר מימון,300,הצעת אי-אמון בממשלה,25/07/2005,18:28,0,1
"הצעת אי אמון מטעם סיעת המפד""ל בנושא: הגבלת המחאה הדמוקרטית על-ידי הממשלה",300,הצעת אי-אמון בממשלה,25/07/2005,18:29,0,1
"הצעת אי אמון מטעם סיעת רע""מ בנושא: גדר ההפרדה סביב ירושלים",300,הצעת אי-אמון בממשלה,25/07/2005,18:29,0,1
"הצעת חוק לתיקון פקודת מס הכנסה (מס` 147), התשס""ה-2005 ",121,הסתייגות,25/07/2005,21:32,0,1
"החלטת ועדת החוקה, חוק ומשפט בדבר חלוקת הצעת חוק בתי משפט לעניינים מינהליים (תיקון מס` 8), התשס""ד-2004 ",907,הצעת ועדה,25/07/2005,20:33,1,0
"הצעת חוק לתיקון פקודת בתי הסוהר (מס` 30) התשס""ה-2004 ",104,קריאה שנייה,18/07/2005,19:04,1,0
"הצעת חוק נתיבים מהירים לרכב ציבורי (נתיבי אגרה)(הוראת שעה)(תיקון), התשס""ה-2005 ",100,להעביר את הצעת החוק לוועדה,13/07/2005,12:38,1,0
"הצעת חוק הטבות ליישובי קו העימות (תיקוני חקיקה), התשס""ד-2004",206,העברת הנושא לוועדה שתקבע ועדת הכנסת,13/07/2005,13:22,1,0
"הצעת חוק כביש אגרה (כביש ארצי לישראל) (תיקון - קביעת סכומי האגרה ודרכי גבייתה), התשס""ד-2003",100,להעביר את הצעת החוק לוועדה,13/07/2005,13:39,0,1
"הצעת חוק האזרחות (תיקון - הבעת תמיכה בשלטון הנאצי), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,13/07/2005,13:44,1,0
"הצעת חוק תקופת צינון (תיקוני חקיקה), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,13/07/2005,15:03,1,0
"הצעת חוק דיווח על תרומות מחוץ לישראל (תיקוני חקיקה), התשס""ה-2005",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,13/07/2005,15:07,1,0
"הצעת חוק להנצחת זכרו של רחבעם זאבי, התשס""ה-2004 ",104,קריאה שנייה,11/07/2005,18:24,1,0
"הצעת אי אמון מטעם סיעות: האיחוד הלאומי-מפד""ל-ציונות לאומית דתית מתחדשת בנושא: הביקורת  של הליך קבלת החלטות בממשלה כפי שעולה מדו""ח מבקר המדינה",300,הצעת אי-אמון בממשלה,04/07/2005,17:53,0,1
"הצעת חוק חסינות חברי הכנסת, זכויותיהם וחובותיהם (תיקון - איסור כהונה כפולה כחבר הכנסת וכיושב ראש ההסתדרות הכללית החדשה והסתדרות העובדים הלאומית), התשס""ה-2005   ",100,להעביר את הצעת החוק לוועדה,15/06/2005,13:46,1,0
"הצעת חוק חסינות חברי הכנסת, זכויותיהם וחובותיהם (תיקון - איסור לכהן כיושב ראש נבחר של ההסתדרות הכללית החדשה ושל הסתדרות העובדים הלאומית), התשס""ה-2004",100,להעביר את הצעת החוק לוועדה,15/06/2005,13:47,1,0
"הצעת חוק חסינות חברי הכנסת, זכויותיהם וחובותיהם (תיקון מס` 34), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,15/06/2005,13:47,1,0
"הצעת חוק הגנת השכר (תיקון - דמי טיפול מקצועי-ארגוני מרבי), התשס""ה-2005",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,08/06/2005,13:17,1,0
"הצעת חוק השיפוט הצבאי (תיקון - העברת אוכלוסיה אזרחית - פקודת בלתי חוקית), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,08/06/2005,14:19,0,1
"הצעת חוק נכי רדיפות הנאצים (תיקון - ביטול מועד העליה לישראל כתנאי לקביעת זכאות לתגמולים), התשסייד-2004",100,להעביר את הצעת החוק לוועדה,08/06/2005,15:27,1,0
"הצעת חוק לתיקון פקודת העיריות (מס` 104), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,08/06/2005,15:28,1,0
"הצעת חוק מס ערך מוסף (תיקון - מס בשיעור אפס על מוצרי בטיחות בדרכים), התשס""ה-2005",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,01/06/2005,11:35,0,1
"הצעת חוק מענק מיוחד לעידוד הנגב והגליל (תיקוני חקיקה), התשס""ה-2004 ",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,01/06/2005,11:52,0,1
"הצעת חוק להגברת התחרות ולצמצום הריכוזיות וניגודי הענינים בשוק ההון בישראל (תיקוני חקיקה), התשס""ה-2005 ",100,להעביר את הצעת החוק לוועדה,01/06/2005,11:55,1,0
"הצעת חוק הפיקוח על שירותים פיננסיים (קופות גמל), התשס""ה-2005  ",100,להעביר את הצעת החוק לוועדה,01/06/2005,11:56,1,0
"הצעת חוק הפיקוח על שירותים פיננסיים (עיסוק בייעוץ פנסיוני ובשיווק פנסיוני), התשס""ה-2005 ",100,להעביר את הצעת החוק לוועדה,01/06/2005,11:57,1,0
"הצעת חוק בתי המשפט (תיקון - איסור מינוי בן זוג של שופט), התשס""ג-2003",100,להעביר את הצעת החוק לוועדה,01/06/2005,13:47,1,0
"הצעת חוק הרשויות המקומיות (גמול השתתפות בישיבות והחזר הוצאות לחברי מועצה), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,01/06/2005,13:23,0,1
"הצעת חוק לתיקון חוק גנים לאומיים, שמורות טבע, אתרים לאומיים ואתרי הנצחה (תיקון - הליך מנהלי), התשס""ג-2003",100,להעביר את הצעת החוק לוועדה,01/06/2005,13:31,0,1
"הצעת חוק הנוער (שפיטה, ענישה ודרכי טיפול) (תיקון - נוכחות הורה או קרוב במעצר קטין), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,01/06/2005,13:51,1,0
"הצעת חוק פטור ממס ערך מוסף לתרופות מצילות חיים שאינן כלולות בסל הבריאות, התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,01/06/2005,14:02,0,1
"הצעת חוק פטור ממסים למרכזי ההנצחה לזכרם של מנחם בגין ויצחק רבין (תיקוני חקיקה), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,01/06/2005,14:14,1,0
"המלצת הוועדה המשותפת של ועדת חוץ ובטחון וועדת החוקה, חוק ומשפט שהכנסת תחזור ותכריז על מצב חירום לשנה אחת נוספת - דיון אישי -",907,הצעת ועדה,30/05/2005,15:58,1,0
"צו האזרחות והכניסה לישראל (הוראת שעה)(הארכת תוקף החוק (מס` 2), התשס""ה-2005 - דיון",999,הצבעה,30/05/2005,16:43,1,0
"הצעת חוק הפטנטים (תיקון - הארכת תוקפו של פטנט בסיסי), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,25/05/2005,13:06,1,0
"הצעת חוק כהונת ראש המטה הכללי, התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,25/05/2005,13:17,1,0
"הצעת חוק האזרחות והכניסה לישראל (הוראת שעה)(תיקון), התשס""ה-2005 ",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,25/05/2005,13:30,1,0
"הצעת חוק להפצה לציבור של מניות בנק לאומי שבידי המדינה, התשס""ה-2005 ",100,להעביר את הצעת החוק לוועדה,23/05/2005,17:30,1,0
הצעה לסדר-היום בנושא הרפורמה המוצעת במערכת המיסוי ,202,להעביר את הנושא לוועדה,23/05/2005,18:59,1,0
הצעה לסדר-היום בנושא: יחס המדינה לניצולי השואה ,206,העברת הנושא לוועדה שתקבע ועדת הכנסת,18/05/2005,16:30,1,0
"הצעת חוק ביטוח בריאות ממלכתי (תיקון - שירותי בריאות השן לתלמידים), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,18/05/2005,12:21,0,1
"הצעת חוק ניירות ערך (תיקון מס` 27), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,16/05/2005,21:13,1,0
"הצעת חוק המועצות האזוריות (תיקוני חקיקה), התשס""ה-2005 ",100,להעביר את הצעת החוק לוועדה,16/05/2005,21:19,1,0
"הצעת חוק המדיניות הכלכלית לשנת הכספים 2005 (תיקוני חקיקה), התשס""ה-2004",907,הצעת ועדה,29/03/2005,17:49,0,1
"הצעת חוק התקציב לשנת הכספים 2005, התשס""ה-2005",104,קריאה שנייה,29/03/2005,20:37,1,0
"הצעת חוק לתיקון פקודת הבטיחות בעבודה (מס` 6), התשס""ה-2005 ",100,להעביר את הצעת החוק לוועדה,28/03/2005,10:48,1,0
"הצעת חוק לתיקון פקודת העיריות (מס` 101)(חבר מועצה לשעבר - איסור התקשרות בחוזים), התשס""ה-2005 ",100,להעביר את הצעת החוק לוועדה,28/03/2005,10:49,1,0
"הצעת חוק זכויות החולה (תיקון - טיפול בזמן סביר), התשס""ה-2004",100,להעביר את הצעת החוק לוועדה,16/03/2005,11:51,0,1
"הצעת חוק שירות המדינה (סיווג פעילות מפלגתית ומגבית כספים) (תיקון - אי תחולה על משרות אמון), התשס""ה-2005",112,להחזיר את הצעת החוק לוועדה,16/03/2005,11:56,1,0
"הצעת חוק הרשויות המקומיות (מימון בחירות) (תיקון מס` 6)(ןהארכת מועדים בבחירות מיוחדות - הוראת שעה), התשס""ה-2005",104,קריאה שנייה,02/03/2005,12:09,1,0
"הצעת חוק מס רכוש וקרן פיצויים (תיקון - נציג ערבי בוועדת ערר), התשס""ג-2003",100,להעביר את הצעת החוק לוועדה,02/03/2005,13:32,0,1
"הצעת חוק הבנקאות (שירות ללקוח) (תיקון - הודעה בדבר משיכת יתר), התשס""ה-2004",100,להעביר את הצעת החוק לוועדה,02/03/2005,13:39,0,1
"הצעה לסדר-היום בנושא הצורך בהקמת ועדת חקירה פרלמנטרית לבדיקת ייצוג יוצאי בריה""מ בשירות הציבורי ובתפקידים בכירים בשאר המערכות",201,"לכלול את הנושא בסדר היום של המליאה
",02/03/2005,14:27,0,1
"הצעה לסדר-היום בנושא: הכוונה להפריט את המתנ""סים",202,להעביר את הנושא לוועדה,02/03/2005,15:31,1,0
"הצעת חוק יישום תכנית ההתנתקות, התשס""ה-2005",121,הסתייגות,16/02/2005,15:24,0,1
שחרור אסירים פלשתינים,905,הצעת סיכום,14/02/2005,18:39,0,1
הצעת אי אמון מטעם סיעת שינוי בנושא: המצב בו המדינה מתנהלת ללא תקציב מאושר,300,הצעת אי-אמון בממשלה,14/02/2005,18:10,0,1
"הצעת אי אמון מטעם סיעות איחוד לאומי-מפד""ל בנושא: הפרסומים בדבר הסתרת מידע לגבי המשך  ההסתה האנטי ישראלית ברשות הפלשתינאית",300,הצעת אי-אמון בממשלה,14/02/2005,18:11,0,1
"הצעת אי אמון מטעם סיעת ש""ס בנושא:  מדיניותה החברתית הגורמת להעמקת הפער בשכר בין עשירים לעניים ובין גברים לנשים ",300,הצעת אי-אמון בממשלה,14/02/2005,18:13,0,1
"הצעת חוק הכשרות המשפטית והאפוטרופסות (תיקון  מס` 13)(הסכם בין הורים שאינם נשואים), התשס""ה-2005  ",100,להעביר את הצעת החוק לוועדה,14/02/2005,18:14,1,0
הבנות ג`נבה ,905,הצעת סיכום,14/02/2005,18:24,0,1
הצעת חוק-יסוד: הממשלה (תיקון - הפרדת רשויות),100,להעביר את הצעת החוק לוועדה,12/01/2005,14:24,0,1
"הצעת חוק איסור מימון טרור, התשס""ה-2004",104,קריאה שנייה,29/12/2004,13:13,1,0
"הצעת חוק לתיקון דיני הראיות (הגנת ילדים) (תיקון מס 11), התשס""ה-2004",104,קריאה שנייה,29/12/2004,13:25,1,0
"הצעת חוק ארוחה יומית לתלמיד, התשס""ד-2004",907,הצעת ועדה,27/12/2004,18:55,1,0
"הצעת סיעת שינוי להביע אי אמון בממשלה בשל התחייבותה להעברת 290 מיליון ש""ח ליהדות התורה",300,הצעת אי-אמון בממשלה,13/12/2004,14:48,0,1
"הצעת חוק שירותי הדת היהודיים (תיקון - משך כהונת רב העיר), התשס""ג-2003",100,להעביר את הצעת החוק לוועדה,08/12/2004,12:57,0,1
"הצעת חוק לתיקון פקודת התעבורה (מס` 68), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,08/12/2004,13:03,1,0
"הצעת סיעת עם אחד להביע אי-אמון בממשלה בשל: דו""ח העוני, מצוקת הקשישים והמשך גידול הפערים החברתיים בישראל ",300,הצעת אי-אמון בממשלה,29/11/2004,18:26,0,1
"המלצת הוועדה המשותפת לוועדת חוץ וביטחון - ולוועדת החוקה, חוק ומשפט, לחזור ולהכריז על מצב חירום לתקופה של ששה חודשים נוספים, עד ליום ו` בסיון התשס""ה - 13/06/05 - הצבעה ",999,הצבעה,29/11/2004,18:34,1,0
"הצעת חוק שירות הכבאות והחילוץ, התשס""ג-2003",202,להעביר את הנושא לוועדה,29/11/2004,19:12,1,0
"הצעה לסדר-היום בנושא: חיילים ""מצטלמים למזכרת"" עם שרידי גופות של פלסטינים",202,להעביר את הנושא לוועדה,29/11/2004,19:58,0,1
הצעה לסדר-היום בנושא: הערכות מדינת ישראל להתמודדות עם מכת הארבה ,206,העברת הנושא לוועדה שתקבע ועדת הכנסת,29/11/2004,20:01,1,0
"הודעת הממשלה על שינוי חלוקת התפקידים בין השרים: השר גדעון עזרא, יהיה  השר לבטחון הפנים, נוסף על תפקידו כשר התיירות - דיון והצבעה",910,הודעת הממשלה,29/11/2004,21:15,1,0
הצעת סיעת האיחוד הלאומי להביע אי אמון בממשלה בשל מצוקת הגימלאים בישראל לאור ה מדיניות התקציבית של הממשלה ,300,הצעת אי-אמון בממשלה,22/11/2004,18:26,0,1
"הצעה לסדר-היום בנושא: דו""ח ועדת בכר לרפורמה בשוק ההון ",201,"לכלול את הנושא בסדר היום של המליאה
",10/11/2004,17:49,1,0
"הצעת חוק העונשין (תיקון - איסור שידול חבר כנסת או שר תמורת דבר), התשס""ד - 2004",100,להעביר את הצעת החוק לוועדה,10/11/2004,13:05,0,1
"הצעת חוק הרשויות המקומיות (ביטול איחוד המועצות המקומיות באקה אלגרבייה וג`ת), התשס""ד-2004",100,להעביר את הצעת החוק לוועדה,10/11/2004,13:34,0,1
"הצעת חוק איסור הפליה במוצרים, בשירותים ובכניסה למקומות בידור ולמקומות ציבוריים (תיקון - אכיפה ועונשין), התשס""ד-2004",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,10/11/2004,14:10,1,0
הצעת חוק-יסוד: חופש העיסוק (תיקון - סייגים לחופש העיסוק),100,להעביר את הצעת החוק לוועדה,10/11/2004,14:31,0,1
"הצעת חוק החברות הממשלתיות (תיקון מס` 17)( ייצוג הולם לעולים חדשים), התשס""ה-2005",100,להעביר את הצעת החוק לוועדה,10/11/2004,15:30,1,0
הקמת ועדת חקירה פרלמנטרית לתוכנית ההתנתקות,201,"לכלול את הנושא בסדר היום של המליאה
",10/11/2004,15:45,0,1
"ביטול המע""מ בעיר אילת",202,להעביר את הנושא לוועדה,10/11/2004,18:07,1,0
"הצעת סיעת ש""ס להביע אי-אמון בממשלה בשל: מדיניותה הגורמת להרעבת ילדי ישראל",300,הצעת אי-אמון בממשלה,08/11/2004,17:41,0,1
"הצעת ועדת הכספים בדבר חלוקת הנושא של עובדים זרים בפרק י""ב להצעת חוק המדיניות הכלכלית לשנת הכספים 2004 (תיקוני חקיקה), התשס""ד-2003 ",912,החלטה בדבר,08/11/2004,17:52,1,0
"הצעת ועדת הכנסת לתיקון סעיפים 101א`, 135, 137 לתקנון הכנסת",900,הצעת ועדת הכנסת,08/11/2004,17:55,1,0
"הצעת חוק מנהל מקרקעי ישראל (תיקון) (איסור הפליה בהחלטות המועצה), התשס""ד-2004",100,להעביר את הצעת החוק לוועדה,20/10/2004,12:17,0,1
"הצעת חוק הסדרת העיסוק בייעוץ השקעות ובניהול תיקי השקעות (תיקון מס` 6), התשס""ד-2004",100,להעביר את הצעת החוק לוועדה,18/10/2004,19:04,1,0
"הצעת סיעת העבודה-מימד להביע אי אימון בממשלה בשל: מדיניותה בתחום המדיני, החברתי והכלכלי",300,הצעת אי-אמון בממשלה,18/10/2004,18:58,0,1
"הצעת סיעת ש""ס להביע אי אימון בממשלה בשל מדיניותה בתחום החברתי והכלכלי.",300,הצעת אי-אמון בממשלה,18/10/2004,18:59,0,1
"הצעת סיעות יחד-חד""ש-תע""ל-בל""ד ורע""מ להביע אי-אמון בממשלה בשל: מבצע צה""ל בעזה ותוצאותיו",999,הצבעה,18/10/2004,19:00,0,1
"הצעת חוק לתיקון פקודת מס הכנסה (מס` 142), התשס""ד-2004",100,להעביר את הצעת החוק לוועדה,18/10/2004,19:03,1,0
"הצעת חוק השקעות משותפות בנאמנות (תיקון מס` 9), התשס""ה-2004",100,להעביר את הצעת החוק לוועדה,18/10/2004,19:03,1,0
"החלטה בדבר תיקוני טעויות בחוק התכנית להבראת כלכלת ישראל (תיקוני חקיקה להשגת יעדי התקציב והמדיניות הכלכלית לשנת הכספים 2003 ו - 2004), התשס""ג-2003 ובחוק מיסוי מקרקעין (שבח, מכירה ורכישה)(תיקון מס` 50 והוראת שעה), התשס""ב-2002 - הצבעה ",110,החלטה בדבר תיקון טעות בחוק,18/10/2004,19:07,1,0
"הצעת חוק המפלגות (תיקון - בחירת רשימות מועמדים לכנסת), התשס""ג-2003",999,הצבעה,13/10/2004,13:32,1,0
"הצעת חוק המפלגות (תיקון - בחירות), התשס""ד-2004",100,להעביר את הצעת החוק לוועדה,13/10/2004,13:33,0,1
"הצעת חוק לתיקון דיני הרשויות המקומיות (הוראת שעה), התשס""ה-2004 ",100,להעביר את הצעת החוק לוועדה,13/10/2004,13:56,1,0
"השיטה הנהוגה בבתי-הספר להפצת ""תרופות התנהגותיות""",100,להעביר את הצעת החוק לוועדה,31/08/2004,14:02,1,0
"התבטאויותיו של הרב אביגדור נבנצאל והתבטאות ראש השב""כ בהקשר להתנגדות לתכנית ההתנתקות ",905,הצעת סיכום,04/08/2004,12:11,0,1
"הצעת חוק האזרחות (תיקון מס` 8), התשס""ד-2004 ",121,הסתייגות,04/08/2004,13:13,0,1
"הצעת חוק תאגידי מים וביוב (תיקון), התשס""ד-2004",104,קריאה שנייה,04/08/2004,13:53,1,0
הצעת סיעת העבודה-מימד להביע אי-אמון בממשלה בשל: מדיניותה בתחום החברתי והכלכלי    ,300,הצעת אי-אמון בממשלה,02/08/2004,18:33,0,1
"הצעת סיעות יחד-חד""ש-תע""ל-רע""מ להביע אי-אמון בממשלה בשל: מדיניותה בתחום המדיני, החברתי והכלכלי ",300,הצעת אי-אמון בממשלה,02/08/2004,18:33,0,1
"הצעת חוק זכויות התלמיד (תיקון - הזכות להיבחן בבחינת בגרות), התשס""ג-2003",103,להסיר מסדר-היום,28/07/2004,12:27,0,1
"הצעת חוק עדיפות לאומית בחינוך, התשס""ג-2003",103,להסיר מסדר-היום,28/07/2004,12:47,0,1
מדיניות בתחום החברתי והכלכלי,300,הצעת אי-אמון בממשלה,26/07/2004,13:01,0,1
הצעת סיעת יחד להביע אי-אמון בממשלה בשל: טיפולה בפרשת המחתרת היהודית,300,הצעת אי-אמון בממשלה,26/07/2004,13:02,0,1
"הצעת סיעת חד""ש-תע""ל להביע אי-אמון בממשלה בשל: ההחלטה להאריך את תוקפו של צו האזרחות והכניסה לישראל ",300,הצעת אי-אמון בממשלה,26/07/2004,13:08,0,1
"הצעת סיעת בל""ד להביע אי-אמון בממשלה בשל: מדיניותה בנושא מתן אזרחות ואישורי שהייה וכניסה לארץ",300,הצעת אי-אמון בממשלה,26/07/2004,13:09,0,1
"הצעת חוק לתיקון פקודת המועצות המקומיות (מס` 36), התשס""ד-2004",104,קריאה שנייה,26/07/2004,13:13,1,0
"הצעת חוק הלוואות לדיור (תיקון - תוספת מענק מיוחד לרכישת דירה לאדם בעל מוגבלות בתנועה עקב מחלות מוטוריות), התשס""ד-2004",100,להעביר את הצעת החוק לוועדה,21/07/2004,12:16,1,0
"הצעת חוק שירות המדינה (גמלאות) (תיקון - איסור קבלת קצבה ומשכורת יחד), התשס""ד-2004 ",109,להשהות את ההצבעה על הצעת החוק,21/07/2004,12:26,1,0
"הצעת חוק ביטוח בריאות ממלכתי (תיקון מס` 22), התשס""ג-2003",100,להעביר את הצעת החוק לוועדה,21/07/2004,13:10,0,1
"הצעת חוק לתיקון פקודת הרוקחים (הגנה על תיקי רישום), התשס""ד-2004",100,להעביר את הצעת החוק לוועדה,21/07/2004,13:29,0,1
"הצעת חוק הכניסה לישראל (תיקון - סמכויות שר הפנים), התשס""ד-2004",100,להעביר את הצעת החוק לוועדה,21/07/2004,14:06,1,0
"צו האזרחות והכניסה לישראל (הוראת שעה), התשס""ד-2003",999,הצבעה,21/07/2004,14:36,1,0
המשבר המתמשך ברשויות המקומיות ובמועצות הדתיות והפגיעה בשרותים המוניציפליים והדתיים,300,הצעת אי-אמון בממשלה,19/07/2004,19:34,0,1
אמינותו של ראש הממשלה וממשלתו  בתחומי המדיניות השונים,300,הצעת אי-אמון בממשלה,19/07/2004,19:35,0,1
מצוקת הרשויות המקומיות ,300,הצעת אי-אמון בממשלה,19/07/2004,19:35,0,1
הפגיעה המתמשכת בעובדי הרשויות והמועצות הדתיות והגדלת העוני בישראל,300,הצעת אי-אמון בממשלה,19/07/2004,19:44,0,1
מדיניותה המובילה לשינוי הסטטוס קוו בהר הבית ,300,הצעת אי-אמון בממשלה,19/07/2004,19:44,0,1
הודעת הממשלה על שינוי תפקידו של שר המדע והטכנולוגיה אליעזר זנדברג לשר התשתיות הלאומיות ועל מינוי חבר הכנסת אילן שלגי לשר המדע והטכנולוגיהועל צירופו של חבר-הכנסת אילן שלגי לשר בממשלה בתפקיד שר המדע והטכנולוגיה - דיון,910,הודעת הממשלה,19/07/2004,21:11,1,0
