"CommitteeID","Name","CategoryID","CategoryDesc","KnessetNum","CommitteeTypeID","CommitteeTypeDesc","Email","StartDate","FinishDate","AdditionalTypeID","AdditionalTypeDesc","ParentCommitteeID","CommitteeParentName","IsCurrent","LastUpdatedDate"
2030,"הוועדה המשותפת לוועדת הכנסת ולוועדת המדע והטכנולוגיה לדיון בהלס""י בנושא אבטחת מאגרי מידע ממשלתיים ואופן השימוש בהם",632,"ועדה משותפת לוועדת הכנסת וועדת המדע לדיון בהלס""י בנושא אבטחת מאגרי מידע ממשלתיים ואופן השימוש בהם",20,73,ועדה משותפת,,2017-05-17 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2031,ועדת המשנה לעניין בחינת ימי הלימודים במערכת החינוך,633,ועדת משנה לבחינת ימי הלימודים במערכת החינוך,20,74,ועדת משנה,,2017-05-29 00:00:00,2019-04-30 00:00:00,,,933,"ועדת החינוך, התרבות והספורט",0,2019-04-28 19:41:32
2032,ועדת המשנה לענייני מרחב התפר,634,ועדת משנה לענייני מרחב התפר,20,74,ועדת משנה,,2017-06-21 00:00:00,2019-04-30 00:00:00,,,929,ועדת החוץ והביטחון,0,2019-04-28 19:41:32
2033,"ועדת המשנה לענייני חוות דעת ודו""חות חסויים של מבקר המדינה",635,"ועדת משנה לענייני חוות דעת ודו""חות חסויים של מבקר המדינה",20,74,ועדת משנה,,2017-06-28 00:00:00,2019-04-30 00:00:00,,,929,ועדת החוץ והביטחון,0,2019-04-28 19:41:32
2034,"הוועדה המשותפת לוועדת החינוך, התרבות והספורט ולוועדה המיוחדת לזכויות הילד לדיון בהצעת חוק הכשרות המשפטית והאפוטרופסות",636,"ועדה משותפת לועדת החינוך, התרבות והספורט להועדה המיוחדת לזכויות הילד לדיון בהצ""ח הכשרות המשפטית והאפוטרופסות",20,73,ועדה משותפת,,2017-06-28 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2035,ועדת החקירה הפרלמנטרית בנושא התנהלות המערכת הפיננסית בהסדרי אשראי ללווים עסקיים גדולים,637,ועדת החקירה הפרלמנטרית להתנהלות המערכת הפיננסית בהסדרי אשראי ללווים עסקיים גדולים,20,72,ועדה מיוחדת,,2017-07-06 00:00:00,2019-04-30 00:00:00,993,חקירה,,,0,2019-04-28 19:41:32
2036,מבוטלת,,,20,73,ועדה משותפת,,2017-07-17 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2020-02-23 15:42:25
2037,מבוטלת,,,20,73,ועדה משותפת,,2017-07-17 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2020-02-23 15:42:19
2038,"הוועדה המשותפת לוועדת הכנסת ולוועדת החוקה, חוק ומשפט לדיון בהצעת חוק יסוד: ישראל - מדינת הלאום של העם היהודי",643,"ועדה משותפת לוועדת הכנסת וועדת החוקה, חוק ומשפט לדיון בהצ""ח יסוד: ישראל - מדינת הלאום של העם היהודי (פ/1989/20) - 2",20,73,ועדה משותפת,,2017-07-24 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2040,ועדת המשנה לנושאים מיוחדים,,,20,74,ועדת משנה,,2017-07-26 00:00:00,2019-04-30 00:00:00,,,929,ועדת החוץ והביטחון,0,2019-04-28 19:41:32
2041,ועדת המשנה לעניין שירותי בריאות בצפון,640,ועדת המשנה לעניין שירותי בריאות בצפון,20,74,ועדת משנה,,2017-07-31 00:00:00,2019-04-30 00:00:00,,,928,"ועדת העבודה, הרווחה והבריאות",0,2019-04-28 19:41:32
2042,"הועדה המשותפת לוועדת העבודה, הרווחה והבריאות ולוועדת הכלכלה לדיון בהלס""י בנושא בניית תוכנית אב לאומית בתחום הזקנה",641,"ועדה משותפת לוועדת העבודה וועדת הכלכלה להלס""י בנושא: ""בניית תכנית אב לאומית בתחום הזקנה""",20,73,ועדה משותפת,,2017-11-01 00:00:00,2019-04-30 00:00:00,,,,,0,2019-04-28 19:41:32
2043,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט ולוועדת הכספים לפי סעיף 13(ג) לפקודת המסים (גבייה)",642,"ועדה משותפת לוועדת החוקה, חוק ומשפט וועדת הכספים לפי סעיף 13(ג) לפקודת המסים (גבייה)",20,73,ועדה משותפת,,2017-11-06 00:00:00,2019-04-30 00:00:00,,,,,0,2019-04-28 19:41:32
2045,הוועדה המיוחדת לפניות הציבור,19,הוועדה המיוחדת לפניות הציבור,15,72,ועדה מיוחדת,vz@knesset.gov.il,1999-06-07 00:00:00,,992,מיוחדת,,,1,2020-05-21 15:39:38
2048,ועדת המשנה לבחינה ואסדרה של פעילות רחפנים וכלי טיס בלתי מאוישים,644,ועדת משנה לבחינה ואסדרה של פעילות רחפנים וכלי טיס בלתי מאוישים,20,74,ועדת משנה,,2017-11-27 00:00:00,2019-04-30 00:00:00,,,931,ועדת המדע והטכנולוגיה,0,2019-04-28 19:41:32
2049,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת החוקה, חוק ומשפט לעניין תקנות בנושא הוועדה לבחינת פטור שניתן למיועדת לשירות ביטחון",645,"ועדה משותפת לוועדת החוץ והביטחון וועדת החוקה, חוק ומשפט לעניין תקנות בנושא בחינת פטור שניתן למיועדת לשירות ביטחון",20,73,ועדה משותפת,,2017-12-12 00:00:00,2019-04-30 00:00:00,,,,,0,2019-04-28 19:41:32
2051,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט ולוועדת הכספים לפי חוק נכסים של נספי השואה",646,"ועדה משותפת לוועדת החוקה וועדת הכספים להצ""ח נכסים של נספי השואה והטבות לניצולי שואה נזקקים (תיקוני חקיקה – הוראת שעה), התשע""ח-2018 (מ/1181)",20,73,ועדה משותפת,,2017-12-18 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2052,הוועדה המשותפת לוועדת הכלכלה ולוועדת הכנסת לדיון בהצעת חוק התקשורת (בזק ושידורים תיקון - אסדרת ערוצים ייעודיים),647,"ועדה משותפת לוועדת הכלכלה ולוועדת הכנסת לדיון בהצ""ח התקשורת (בזק ושידורים תיקון - אסדרת ערוצים יעודיים), התשע""ח-2017",20,73,ועדה משותפת,,2017-12-28 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2053,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט ולוועדת הכספים לדיון בהצעת החוק לצמצום השימוש במזומן",648,"ועדה משותפת חוקה, חוק ומשפט וכספים להצ""ח לצמצום השימוש במזומן, התשע""ה-2015",20,73,ועדה משותפת,,2018-01-02 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2054,ועדת המשנה לעניין שירותי בריאות בדרום,649,ועדת המשנה לעניין שירותי בריאות בדרום,20,74,ועדת משנה,,2018-01-03 00:00:00,2019-04-30 00:00:00,,,928,"ועדת העבודה, הרווחה והבריאות",0,2019-04-28 19:41:32
2055,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת העבודה, הרווחה והבריאות לפי סעיפים 10(א) ו-67ו(א) לחוק שירות הקבע בצה""ל (גמלאות)",652,"ועדה משותפת לוועדת החוץ והביטחון ולועדת העבודה, הרווחה והבריאות לפי סעיפים 10(א) ו-67ו(א) לחוק שירות הקבע בצה""ל (גמלאות)",20,73,ועדה משותפת,,2018-01-30 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2056,"הוועדה המשותפת לוועדת הכנסת ולוועדת העבודה, הרווחה והבריאות לדיון בהלס""י בנושא תעסוקת ערבים ושוויון חברתי",655,"ועדה משותפת לוועדת הכנסת ולוועדת העבודה, הרווחה והבריאות לדיון בהצעה לסדר היום בנושא: תעסוקת המגזר הערבי ושוויון חברתי",20,73,ועדה משותפת,,2018-02-08 00:00:00,2019-04-30 00:00:00,,,,,0,2019-04-28 19:41:32
2057,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת החוקה, חוק ומשפט להצעת חוק יסוד: הממשלה (תיקון מס' 5) (סמכויות לעניין פתיחה במלחמה או נקיטת פעולה צבאית משמעותית) והצעת חוק הממשלה (תיקון מס' 12) (אצילת סמכות לוועדת השרים לענייני ביטחון לאומי)",659,ועדה משותפת ללוועדת החוץ והביטחון וועדת החוקה להצעת חוק יסוד: הממשלה (תיקון מספר 5) (סמכויות לעניין פתיחה במלחמה או נקיטת פעולה צבאית משמעותית),20,73,ועדה משותפת,,2018-02-13 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2058,"הוועדה המשותפת לוועדה המיוחדת לזכויות הילד ולוועדת החוקה, חוק ומשפט לדיון בהצעת חוק מינוי ייצוג משפטי לקטין (תיקוני חקיקה), התשע""ח-2017",660,"ועדה משותפת לוועדה לזכויות הילד ולוועדת החוקה, חוק ומשפט בהצעת חוק מינוי ייצוג משפטי לקטין (תיקוני חקיקה)",20,73,ועדה משותפת,,2018-02-13 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2059,"הוועדה המשותפת לוועדת הכנסת ולוועדת הכלכלה לדיון בפרק י""א (רשויות תחבורה מטרופוליניות), מתוך הצעת חוק התוכנית הכלכלית (תיקוני חקיקה ליישום המדיניות הכלכלית לשנת התקציב 2019)",661,"ועדה משותפת כנסת + כלכלה להצ""ח התוכנית הכלכלית (תיקוני חקיקה ליישום המדיניות הכלכלית לשנת התקציב 2019), התשע""ח-2018 (מ/1196)",20,73,ועדה משותפת,,2018-02-20 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2061,ועדת המשנה למגזר הבדואי בדרום,662,ועדת משנה למגזר הבדואי בדרום,20,74,ועדת משנה,,2018-02-28 00:00:00,2019-04-30 00:00:00,992,מיוחדת,935,ועדת הפנים והגנת הסביבה,0,2019-04-28 19:41:32
2062,ועדת המשנה להסרת החסמים בתקשורת בשפה הערבית,663,ועדת המשנה להסרת החסמים בתקשורת בשפה הערבית,20,74,ועדת משנה,,2018-05-16 00:00:00,2019-04-30 00:00:00,,,926,ועדת הכלכלה,0,2019-04-28 19:41:32
2063,"הוועדה המיוחדת להסדרת מעמדם של תלמידי ישיבות, ושילובם של בוגרי ישיבות בשירות צבאי, בשירות לאומי-אזרחי ובתעסוקה",667,"הוועדה המיוחדת להסדרת מעמדם של תלמידי ישיבות, ולשילובם של בוגרי ישיבות, בשירות צבאי, בשירות לאומי-אזרחי ובתעסוקה",20,72,ועדה מיוחדת,,2018-06-26 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2064,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת החוקה, חוק ומשפט לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 7)",668,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת החוקה, חוק ומשפט לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס. 7)",20,73,ועדה משותפת,,2018-06-25 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2065,"הוועדה המשותפת לוועדת החינוך, התרבות והספורט ולוועדה המיוחדת לזכויות הילד לדיון בהצעת חוק הכשרות המשפטית והאפוטרופסות (תיקון-שינוי חזקת הגיל הרך)",669,"הוועדה המשותפת לוועדת החינוך, התרבות והספורט ולוועדה המיוחדת לזכויות הילד לדיון בהצ""ח הכשרות המשפטית והאפוטרופסות (פ/5303/20)",20,73,ועדה משותפת,,2018-07-03 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2066,הוועדה המשותפת לוועדת הכנסת ולוועדת הכלכלה לדיון בהצעת חוק השידור הציבורי הישראלי (תיקון מס' 8) (תיקון),670,"הוועדה המשותפת לוועדת הכנסת ולוועדת הכלכלה לדיון בהצ""ח השידור הציבורי הישראלי (תיקון מספר 8) (תיקון), התשע""ח-2018 (מ/1237)",20,73,ועדה משותפת,,2018-07-04 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2067,הוועדה המשותפת לוועדת הכנסת ולוועדת הפנים והגנת הסביבה לדיון בהצעת חוק הרשויות המקומיות (בחירות) (תיקון - תשלום לחברי ועדות קלפי),674,הוועדה המשותפת לוועדת הכנסת ולוועדת הפנים לדיון בהצעת חוק הרשויות המקומיות (בחירות) (תיקון - תשלום לחברי ועדות קלפי),20,73,ועדה משותפת,,2018-07-10 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2068,הוועדה המשותפת לוועדת הכלכלה ולוועדת הכנסת לדיון בהצעת חוק משק החשמל (תיקון מס' 16 והוראת שעה) (רפורמה במשק החשמל),675,"הוועדה המשותפת לוועדת הכלכלה ולוועדת הכנסת לדיון בהצ""ח משק החשמל (תיקון מספר 16 והוראת שעה)",20,73,ועדה משותפת,,2018-07-10 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2069,"הוועדה המשותפת לוועדת הכנסת ולוועדת העבודה, הרווחה והבריאות לדיון בהצעת חוק שעות עבודה ומנוחה (תיקון - סמכות יושב-ראש הכנסת לעניין עובדי הכנסת)",679,"הוועדה המשותפת לוועדת הכנסת ולוועדת העבודה, הרווחה והבריאות לדיון בהצעת חוק שעות עבודה ומנוחה",20,73,ועדה משותפת,,2018-07-10 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2070,ועדת המשנה לטיפול בזיהום אויר הנגרם משריפות פסולת בשטחים פתוחים,680,ועדת משנה לטיפול בזיהום אויר הנגרם משריפות פסולת בשטחים פתוחים,20,74,ועדת משנה,,2018-08-12 00:00:00,2019-04-30 00:00:00,991,קבועה,935,ועדת הפנים והגנת הסביבה,0,2019-04-28 19:41:32
2072,ועדת המשנה לבניית תוכנית אב לטיפול באוטיזם במגזר הערבי,681,ועדת המשנה לבניית תכנית אב לטיפול באוטיזם במגזר הערבי,20,74,ועדת משנה,,2018-10-17 00:00:00,2019-04-30 00:00:00,992,מיוחדת,928,"ועדת העבודה, הרווחה והבריאות",0,2019-04-28 19:41:32
2073,"הוועדה המשותפת לוועדת הכנסת ולוועדת החוקה, חוק ומשפט לדיון בהצעת חוק שחרור על תנאי ממאסר (תיקון-ביטול קיצור מאסר לאסירים ביטחוניים), התשע""ט-2018",682,"ועדה משותפת לוועדת הכנסת ולוועדת החוקה, חוק ומשפט לדיון בהצעת חוק שחרור על תנאי ממאסר (תיקון-ביטול קיצור מאסר לאסירים ביטחוניים), התשע""ט-2018",20,73,ועדה משותפת,,2018-11-05 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2074,"הוועדה המשותפת לוועדת הכנסת ולוועדת המדע והטכנולוגיה לדיון בהצעת חוק התקשורת (בזק ושידורים) (תיקון-חובת סינון אתרים פוגעניים), התשע""ו-2016",684,ועדה משותפת לוועדת הכנסת ולוועדת המדע והטכנולוגיה לדיון בהצעת חוק התקשורת (בזק ושידורים) (תיקון-חובת סינון אתרים פוגעניים),20,73,ועדה משותפת,,2018-11-28 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2075,"הוועדה המשותפת לוועדת הכנסת וועדת החוקה, חוק ומשפט לדיון בהצעת חוק יסוד: הממשלה (תיקון-הטלת התפקיד להרכבת הממשלה על ראש מפלגה)",685,"ועדה משותפת לוועדת הכנסת וועדת החוקה, חוק ומשפט לדיון בהצ""ח יסוד: הממשלה (תיקון-הטלת התפקיד להרכבת הממשלה על ראש מפלגה) (פ/5888/20)",20,73,ועדה משותפת,,2018-12-18 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2076,"הוועדה המשותפת לוועדת החינוך, התרבות והספורט וועדת הכספים לדיון בהצעת חוק להסדר ההימורים בספורט ( תיקון מס' 14 והוראת שעה)",686,"ועדה משותפת של וועדת החינוך, התרבות והספורט וועדת הכספים לדיון בהצעת חוק להסדר ההימורים בספורט ( תיקון מס 14 והוראת שעה), התשע""ט-2018 (מ/1278)",20,73,ועדה משותפת,,2018-12-20 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2077,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט ולוועדת הפנים והגנת הסביבה לדיון בהצעת חוק יישובים ושכונות בהליכי הסדרה, התשע""ח-2018",,,20,73,ועדה משותפת,,2018-12-25 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2078,"ועדה משותפת לוועדת הכנסת ולוועדת החוקה, חוק ומשפט לדיון בהצעות חוק לשכת עורכי הדין",688,ועדה משותפת לוועדת הכנסת ולוועדת החוקה לדיון בהצעות חוק לשכת עורכי הדין,20,73,ועדה משותפת,,2018-12-31 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
2079,ועדת האתיקה,,,21,71,ועדה ראשית,,2019-04-30 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2080,הוועדה המסדרת,689,הוועדה המסדרת,21,72,ועדה מיוחדת,,2019-04-30 00:00:00,2019-10-03 00:00:00,992,מיוחדת,,,0,2020-05-21 15:39:38
2081,ועדת הכנסת,1,ועדת הכנסת,21,70,ועדת הכנסת,,2019-05-02 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2082,הוועדה לענייני ביקורת המדינה,10,הוועדה לענייני ביקורת המדינה,21,71,ועדה ראשית,,2019-05-02 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2083,הוועדה לקידום מעמד האישה ולשוויון מגדרי,11,הוועדה לקידום מעמד האישה ולשוויון מגדרי,21,71,ועדה ראשית,,2019-05-02 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2084,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,21,71,ועדה ראשית,,2019-05-02 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2085,"ועדת החוקה, חוק ומשפט",6,"ועדת החוקה, חוק ומשפט",21,71,ועדה ראשית,,2019-05-02 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2086,"ועדת החינוך, התרבות והספורט",8,"ועדת החינוך, התרבות והספורט",21,71,ועדה ראשית,,2019-07-01 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2087,ועדת הכלכלה,3,ועדת הכלכלה,21,71,ועדה ראשית,,2019-05-02 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2088,ועדת הכספים,2,ועדת הכספים,21,71,ועדה ראשית,,2019-05-06 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2089,ועדת המדע והטכנולוגיה,13,ועדת  המדע  והטכנולוגיה,21,71,ועדה ראשית,,2019-05-02 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2090,"ועדת העבודה, הרווחה והבריאות",28,"ועדת העבודה, הרווחה והבריאות",21,71,ועדה ראשית,,2019-05-02 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2091,"ועדת העלייה, הקליטה והתפוצות",27,"ועדת העלייה, הקליטה והתפוצות",21,71,ועדה ראשית,,2019-05-02 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2092,ועדת הפנים והגנת הסביבה,5,ועדת הפנים והגנת הסביבה,21,71,ועדה ראשית,,2019-05-02 00:00:00,2019-10-03 00:00:00,991,קבועה,,,0,2019-09-24 17:39:55
2093,הוועדה המיוחדת לזכויות הילד,25,הוועדה המיוחדת לזכויות הילד,21,72,ועדה מיוחדת,,2019-05-02 00:00:00,2019-10-03 00:00:00,992,מיוחדת,,,0,2020-05-21 15:39:38
2094,הוועדה המיוחדת למאבק בנגעי הסמים והאלכוהול,12,הוועדה המיוחדת להתמודדות עם סמים ואלכוהול,21,72,ועדה מיוחדת,,2019-05-02 00:00:00,2019-10-03 00:00:00,992,מיוחדת,,,0,2020-05-21 15:39:38
2095,הוועדה המיוחדת לפניות הציבור,19,הוועדה המיוחדת לפניות הציבור,21,72,ועדה מיוחדת,,2019-05-02 00:00:00,2019-10-03 00:00:00,992,מיוחדת,,,0,2020-05-21 15:39:38
2096,ועדת המשנה למודיעין ולשירותים החשאיים (זמנית),690,ועדת משנה זמנית למודיעין,21,74,ועדת משנה,,2019-05-06 00:00:00,2019-10-03 00:00:00,,,2084,ועדת החוץ והביטחון,0,2019-09-24 17:39:55
2098,הוועדה המיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 8) (ביטול המגבלה על מספרם המרבי של השרים וסגני השרים,691,הוועדה המיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 8) (ביטול המגבלה על מספרם המרבי של השרים וסגני השרים (מ/1288),21,72,ועדה מיוחדת,,2019-05-21 00:00:00,2019-10-03 00:00:00,992,מיוחדת,,,0,2019-09-24 17:39:55
2099,הוועדה המיוחדת לדיון בהצעת חוק התפזרות הכנסת העשרים ואחת,692,"הוועדה המיוחדת לדיון בהצ""ח התפזרות הכנסת העשרים ואחת, התשע""ט-2019 (פ/553/21)",21,72,ועדה מיוחדת,,2019-05-27 00:00:00,2019-10-03 00:00:00,992,מיוחדת,,,0,2020-01-20 14:05:33
2100,הוועדה המיוחדת לדיון בהצעת חוק הבחירות לכנסת העשרים ושתיים (הוראות מיוחדות לעניין ועדת הבחירות),693,"הוועדה המיוחדת לדיון בהצעת חוק הבחירות לכנסת העשרים ושתיים (הוראות מיוחדות לעניין ועדת הבחירות), התשע""ט-2019 (פ/554/21)",21,72,ועדה מיוחדת,,2019-06-04 00:00:00,2019-10-03 00:00:00,992,מיוחדת,,,0,2019-09-24 17:39:55
2101,"ועדת המשנה למוכנות ובט""ש (זמנית)",694,"ועדת משנה זמנית למוכנות ובט""ש",21,74,ועדת משנה,,2019-06-11 00:00:00,2019-10-03 00:00:00,,,2084,ועדת החוץ והביטחון,0,2019-09-24 17:39:55
2103,הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת הכספים לנושא תקציב הביטחון,,,21,73,ועדה משותפת,,2019-06-30 00:00:00,2019-10-03 00:00:00,992,מיוחדת,,,0,2019-09-24 17:39:55
2105,"הוועדה המיוחדת לדיון בהצעת חוק חדלות פירעון ושיקום כלכלי (תיקון מס' 2) (הוראת שעה לעניין מינוי נאמן), התשע""ט-2019",695,"הוועדה המיוחדת לדיון בהצעת חוק חדלות פירעון ושיקום כלכלי (תיקון מס' 2) (הוראת שעה לעניין מינוי נאמן), התשע""ט-2019",21,72,ועדה מיוחדת,,2019-07-10 00:00:00,2019-10-03 00:00:00,992,מיוחדת,,,0,2019-09-24 17:39:55
2106,ועדת המשנה למדיניות חוץ (זמנית),696,ועדת משנה זמנית למדיניות חוץ,21,74,ועדת משנה,,2019-07-15 00:00:00,2019-10-03 00:00:00,,,2084,ועדת החוץ והביטחון,0,2019-09-24 17:39:55
2107,ועדת המשנה לענייני שירותים חשאיים,65,ועדת משנה לענייני שירותים חשאיים,21,74,ועדת משנה,,2019-08-05 00:00:00,2019-10-03 00:00:00,,,2103,הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת הכספים לנושא תקציב הביטחון,0,2019-09-24 17:39:55
2108,"הוועדה המיוחדת לדיון בטיוטת תקנות חדלות פירעון ושיקום כלכלי (אגרות), התשע""ט-2019",697,"הוועדה המיוחדת לדיון בטיוטת תקנות חדלות פירעון ושיקום כלכלי (אגרות), התשע""ט-2019",21,72,ועדה מיוחדת,,2019-08-13 00:00:00,2019-10-03 00:00:00,992,מיוחדת,,,0,2019-09-24 17:39:55
2109,הוועדה המסדרת,689,הוועדה המסדרת,22,72,ועדה מיוחדת,,2019-10-03 00:00:00,2020-03-16 00:00:00,992,מיוחדת,,,0,2020-05-21 15:39:38
2110,ועדת החוץ והביטחון (זמנית),4,ועדת החוץ והביטחון,22,71,ועדה ראשית,,2019-10-03 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 15:56:22
2111,ועדת הכספים,2,ועדת הכספים,22,71,ועדה ראשית,,2019-10-03 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2112,ועדת המשנה למודיעין ולשירותים החשאיים (זמנית),690,ועדת משנה זמנית למודיעין,22,74,ועדת משנה,,2019-10-10 00:00:00,2020-03-16 00:00:00,991,קבועה,2110,ועדת החוץ והביטחון (זמנית),0,2020-03-12 15:57:21
2113,"ועדת המשנה לעניין מוכנות ובט""ש (זמנית)",699,ועדת המשנה הזמנית לבחינת מוכנות העורף במצבי חירום,22,74,ועדת משנה,,2019-10-10 00:00:00,2020-03-16 00:00:00,,,2110,ועדת החוץ והביטחון (זמנית),0,2020-03-12 12:35:04
2114,ועדת האתיקה,14,ועדת האתיקה,22,71,ועדה ראשית,,2019-10-23 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2115,"ועדת החוקה, חוק ומשפט",6,"ועדת החוקה, חוק ומשפט",22,71,ועדה ראשית,,2019-10-24 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2116,"ועדת החינוך, התרבות והספורט",8,"ועדת החינוך, התרבות והספורט",22,71,ועדה ראשית,,2019-10-24 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2117,ועדת הכלכלה,3,ועדת הכלכלה,22,71,ועדה ראשית,,2019-10-24 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2118,ועדת הכנסת,1,ועדת הכנסת,22,70,ועדת הכנסת,,2019-10-24 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2119,ועדת המדע והטכנולוגיה,13,ועדת  המדע  והטכנולוגיה,22,71,ועדה ראשית,,2019-10-24 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2120,"ועדת העבודה, הרווחה והבריאות",28,"ועדת העבודה, הרווחה והבריאות",22,71,ועדה ראשית,,2019-10-24 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2121,"ועדת העלייה, הקליטה והתפוצות",27,"ועדת העלייה, הקליטה והתפוצות",22,71,ועדה ראשית,,2019-10-24 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2122,ועדת הפנים והגנת הסביבה,5,ועדת הפנים והגנת הסביבה,22,71,ועדה ראשית,,2019-10-24 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2123,הוועדה לענייני ביקורת המדינה,10,הוועדה לענייני ביקורת המדינה,22,71,ועדה ראשית,,2019-10-24 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2124,הוועדה לקידום מעמד האישה ולשוויון מגדרי,11,הוועדה לקידום מעמד האישה ולשוויון מגדרי,22,71,ועדה ראשית,,2019-10-24 00:00:00,2020-03-16 00:00:00,991,קבועה,,,0,2020-03-12 12:35:04
2125,ועדת המשנה לעניין מוכנות העורף (זמנית),,,22,74,ועדת משנה,,2019-10-30 00:00:00,2020-03-16 00:00:00,,,2110,ועדת החוץ והביטחון (זמנית),0,2020-03-12 15:55:51
