"DocumentAgendaID","AgendaID","GroupTypeID","GroupTypeDesc","ApplicationID","ApplicationDesc","FilePath","LastUpdatedDate"
429413,2069879,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493481.docx,2018-05-13 13:22:10
429418,2069882,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493486.docx,2018-06-05 19:12:53
429433,2069902,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493501.docx,2018-05-15 10:33:02
429437,2069904,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493505.docx,2018-05-13 13:22:56
429439,2069848,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493507.docx,2018-05-13 13:20:39
429442,2069913,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493510.docx,2018-05-14 08:07:53
429444,2069914,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493512.docx,2018-05-13 13:23:11
429456,2069916,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493524.docx,2018-05-14 10:09:10
429491,2070005,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493559.docx,2018-05-14 10:09:39
429494,2070013,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493562.docx,2018-05-14 10:09:55
429513,2070033,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493581.docx,2018-05-14 10:10:08
429523,2070040,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493591.docx,2018-05-13 13:24:58
429535,2070048,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493603.docx,2018-05-13 13:25:45
429538,2070053,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493606.docx,2018-05-13 13:26:17
429540,2070055,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493608.docx,2018-05-14 10:10:32
429575,2070094,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493643.docx,2018-06-05 19:13:03
429579,2070101,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493647.docx,2018-05-13 13:27:18
429615,2070135,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493683.docx,2018-05-13 13:29:05
429649,2070167,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493717.docx,2018-05-14 09:07:55
429663,2070169,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493731.docx,2018-05-14 08:08:04
429667,2070170,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493735.docx,2018-05-14 08:08:14
429675,2070178,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493743.docx,2018-06-20 08:18:01
429677,2070180,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493745.docx,2018-05-14 10:11:07
429679,2070182,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493747.docx,2018-05-15 09:17:54
429680,2070183,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493748.docx,2018-05-14 10:11:46
429681,2070184,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493749.docx,2018-05-16 22:17:58
429682,2070185,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493750.docx,2018-05-15 18:17:52
429693,2070192,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493761.docx,2018-05-14 10:12:33
429704,2070199,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493772.docx,2018-05-14 10:13:26
429705,2070203,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493773.docx,2018-05-14 10:13:48
429706,2070202,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493774.docx,2018-05-14 10:37:57
429710,2070205,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493778.docx,2018-05-14 10:13:59
429724,2070216,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493792.docx,2018-05-14 14:03:06
429732,2070220,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493800.docx,2018-05-14 11:23:00
429733,2070221,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493801.docx,2018-05-14 11:42:54
429741,2070224,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493809.docx,2018-05-14 15:47:52
429744,2070225,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493812.docx,2018-05-14 13:57:57
429745,2070226,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493813.docx,2018-05-14 13:58:12
429781,2070250,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493849.docx,2018-05-15 09:07:54
429806,2070258,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493874.docx,2018-05-15 09:12:54
429814,2070266,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493882.docx,2018-05-15 12:12:53
429819,2070269,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493887.docx,2018-05-15 12:13:04
429820,2070271,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493888.docx,2018-05-15 09:08:04
429827,2070272,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493895.docx,2018-05-15 08:57:54
429830,2070274,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493898.docx,2018-05-15 09:42:54
429840,2070291,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493908.docx,2018-05-15 14:22:54
429915,2070343,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493983.docx,2018-05-21 13:57:53
429918,2070357,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_493986.docx,2018-05-21 09:18:19
429942,2070406,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494010.docx,2018-05-21 10:08:19
429987,2070443,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494055.docx,2018-05-21 09:19:37
430012,2070182,65,חומר רקע,4,PDF,https://fs.knesset.gov.il\20\agendasuggestion\20_as_bg_494080.pdf,2018-05-17 10:32:56
430020,2070457,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494088.docx,2018-05-21 09:20:09
430028,2070470,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494096.docx,2018-05-21 09:20:31
430029,2070475,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494097.docx,2018-05-21 09:20:42
430031,2070478,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494099.docx,2018-05-22 08:33:15
430032,2070480,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494100.docx,2018-05-21 10:09:39
430033,2070481,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494101.docx,2018-05-21 10:09:52
430034,2070482,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494102.docx,2018-05-21 10:10:07
430042,2070489,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494110.docx,2018-05-21 08:38:02
430045,2070491,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494113.docx,2018-05-21 09:21:16
430050,2070495,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494118.docx,2018-05-21 10:10:47
430055,2070500,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494123.docx,2018-05-21 09:22:15
430059,2070505,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494127.docx,2018-05-21 10:11:32
430060,2070506,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494128.docx,2018-05-21 10:11:47
430064,2070510,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494132.docx,2018-05-21 10:03:07
430067,2070513,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494135.docx,2018-05-24 12:48:00
430069,2070515,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494137.docx,2018-05-21 09:22:35
430079,2070526,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494147.docx,2018-05-21 10:13:20
430080,2070525,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494148.docx,2018-05-21 10:13:07
430083,2070528,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494151.docx,2018-05-21 10:13:36
430087,2070532,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494155.docx,2018-05-21 09:27:51
430151,2070536,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494219.docx,2018-05-21 10:14:12
430155,2070539,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494223.docx,2018-05-21 15:03:24
430433,2070554,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494501.docx,2018-05-21 14:02:57
430577,2070555,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494645.docx,2018-05-21 13:12:54
430708,2070560,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494776.docx,2018-05-21 13:13:05
430816,2070569,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494884.docx,2018-05-21 14:03:07
430818,2070570,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494886.docx,2018-05-21 14:03:22
430820,2070571,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494888.docx,2018-05-21 14:03:36
430822,2070572,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494890.docx,2018-05-21 14:03:49
430824,2070574,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_494892.docx,2018-05-21 14:04:01
430983,2070593,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_495051.docx,2018-05-21 14:18:03
431048,2070596,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_495116.docx,2018-05-21 14:52:52
431078,2070598,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_495146.docx,2018-05-21 14:53:04
431079,2070599,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_495147.docx,2018-05-21 14:57:53
431093,2070601,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_495161.docx,2018-05-21 15:07:58
431095,2070602,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_495163.docx,2018-05-21 15:08:10
431098,2070600,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_495165.docx,2018-05-21 15:03:36
431234,2070606,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_495302.docx,2018-05-21 18:32:52
431350,2070611,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_495418.docx,2018-05-28 10:23:02
434393,2070636,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498461.docx,2018-05-27 13:08:55
434410,2070656,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498478.docx,2018-05-27 13:09:38
434416,2070663,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498484.docx,2018-05-27 13:09:58
434418,2070665,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498486.docx,2018-05-27 13:10:20
434419,2070667,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498487.docx,2018-05-27 13:10:42
434423,2070669,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498491.docx,2018-05-22 13:48:00
434441,2070712,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498509.docx,2018-05-27 13:11:48
434448,2070719,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498516.docx,2018-05-28 10:03:07
434471,2070723,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498539.docx,2018-05-28 10:03:18
434488,2070746,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498556.docx,2018-05-28 10:03:29
434501,2070756,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498569.docx,2018-05-28 10:03:39
434512,2070761,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498580.docx,2018-05-28 10:04:01
434513,2070760,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498581.docx,2018-05-28 10:03:50
434588,2070808,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498656.docx,2018-05-28 10:15:56
434606,2070814,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498674.docx,2018-05-27 13:15:44
434642,2070835,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498710.docx,2018-05-28 10:04:54
434665,2070853,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498733.docx,2018-05-27 13:16:17
434678,2070864,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498746.docx,2018-05-27 13:16:59
434685,2070870,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498753.docx,2018-05-28 10:05:57
434688,2070873,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498756.docx,2018-05-27 13:17:30
434692,2070877,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498760.docx,2018-05-27 13:17:51
434717,2070895,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498785.docx,2018-05-27 13:19:40
434718,2070894,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498786.docx,2018-05-27 13:19:24
434719,2070896,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498787.docx,2018-05-27 13:19:55
434721,2070902,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498789.docx,2018-05-27 13:20:11
434735,2070926,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498803.docx,2018-05-28 08:57:54
434738,2070928,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498806.docx,2018-05-28 10:07:17
434739,2070929,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498807.docx,2018-05-28 10:12:54
434740,2070930,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498808.docx,2018-05-28 10:13:04
434744,2070934,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498812.docx,2018-05-28 10:16:12
434747,2070933,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498815.docx,2018-05-29 07:57:54
434748,2070949,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498816.docx,2018-05-28 10:13:38
434752,2070954,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498820.docx,2018-05-28 10:13:49
434753,2070955,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498821.docx,2018-05-28 10:14:00
434754,2070956,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498822.docx,2018-05-28 10:14:11
434755,2070957,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498823.docx,2018-05-28 10:14:21
434756,2070958,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498824.docx,2018-05-28 10:14:32
434763,2070959,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498831.docx,2018-05-28 10:14:46
434775,2070965,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498843.docx,2018-05-28 10:15:10
434778,2070967,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498846.docx,2018-05-28 10:15:21
434786,2070974,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498854.docx,2018-05-28 14:03:04
434792,2070980,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498860.docx,2018-05-28 10:57:53
434806,2070993,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498874.docx,2018-05-28 14:02:53
434809,2070995,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498877.docx,2018-06-11 09:43:29
434821,2071000,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498889.docx,2018-05-28 13:38:00
434822,2071001,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498890.docx,2018-05-28 13:47:52
434823,2071002,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498891.docx,2018-05-28 13:48:05
434825,2071007,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498893.docx,2018-05-28 13:57:55
434834,2071012,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498902.docx,2018-05-28 14:03:15
434840,2071021,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498908.docx,2018-05-28 17:08:02
434841,2071022,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498909.docx,2018-06-04 15:22:54
434853,2071033,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_498921.docx,2018-06-03 13:28:02
435091,2071142,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499159.docx,2018-06-03 13:29:16
435129,2071157,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499197.docx,2018-06-03 13:29:56
435151,2071165,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499219.docx,2018-06-04 13:52:53
435171,2071183,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499239.docx,2018-06-03 13:30:38
435186,2071202,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499254.docx,2018-06-04 10:08:30
435188,2071207,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499256.docx,2018-06-03 13:31:33
435190,2071208,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499258.docx,2018-06-03 13:31:43
435209,2071218,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499277.docx,2018-06-04 10:09:18
435211,2071219,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499279.docx,2018-06-04 10:09:30
435221,2071224,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499289.docx,2018-06-03 13:32:03
435248,2071234,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499316.docx,2018-06-04 10:10:03
435259,2071245,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499327.docx,2018-06-03 13:33:07
435265,2071248,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499333.docx,2018-06-04 10:10:14
435282,2071256,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499350.docx,2018-06-03 13:33:41
435283,2071257,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499351.docx,2018-06-03 13:33:52
435287,2071253,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499355.docx,2018-06-04 10:10:25
435301,2071278,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499369.docx,2018-06-04 10:18:28
435306,2071281,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499374.docx,2018-06-04 10:10:46
435308,2071285,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499376.docx,2018-06-04 10:10:57
435322,2071299,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499390.docx,2018-06-03 13:34:46
435329,2071302,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499397.docx,2018-06-03 13:35:17
435341,2071306,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499409.docx,2018-06-03 13:35:38
435355,2071310,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499423.docx,2018-06-04 10:11:57
435356,2071313,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499424.docx,2018-06-04 10:12:08
435391,2071329,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499459.docx,2018-06-04 10:12:49
435396,2071331,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499464.docx,2018-06-04 08:52:53
435401,2071335,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499469.docx,2018-06-04 10:17:55
435403,2071338,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499471.docx,2018-06-04 10:18:06
435404,2071339,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499472.docx,2018-06-04 10:18:17
435405,2071340,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499473.docx,2018-06-05 17:38:00
435406,2071341,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499474.docx,2018-06-04 10:13:10
435409,2071344,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499477.docx,2018-06-04 10:13:41
435414,2071350,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499482.docx,2018-06-04 10:14:03
435415,2071349,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499483.docx,2018-06-04 10:13:52
435416,2071351,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499484.docx,2018-06-04 10:14:14
435432,2071367,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499500.docx,2018-06-04 13:53:05
435433,2071366,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499501.docx,2018-06-04 14:12:54
435439,2071374,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499507.docx,2018-06-04 15:23:06
435449,2071391,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\20\agendasuggestion\20_as_499517.docx,2018-06-04 13:57:54
